text,intent
dat lich nhac toi chuan bi slide 15 phut nua,create_reminder
15 phut nua nhac toi chuan bi slide,create_reminder
bao toi chuan bi slide 15 phut nua,create_reminder
nho nhac toi chuan bi slide 15 phut nua,create_reminder
tao reminder chuan bi slide 15 phut nua,create_reminder
dung quen nhac toi chuan bi slide 15 phut nua,create_reminder
lat nua nhac toi chuan bi slide 15 phut nua,create_reminder
nhac toi chuan bi slide mai sang,create_reminder
dat lich nhac toi chuan bi slide mai sang,create_reminder
mai sang nhac toi chuan bi slide,create_reminder
bao toi chuan bi slide mai sang,create_reminder
nho nhac toi chuan bi slide mai sang,create_reminder
tao reminder chuan bi slide mai sang,create_reminder
dung quen nhac toi chuan bi slide mai sang,create_reminder
lat nua nhac toi chuan bi slide mai sang,create_reminder
nhac toi nghi mat luc 9 gio sang mai,create_reminder
dat lich nhac toi nghi mat luc 9 gio sang mai,create_reminder
luc 9 gio sang mai nhac toi nghi mat,create_reminder
bao toi nghi mat luc 9 gio sang mai,create_reminder
nho nhac toi nghi mat luc 9 gio sang mai,create_reminder
tao reminder nghi mat luc 9 gio sang mai,create_reminder
dung quen nhac toi nghi mat luc 9 gio sang mai,create_reminder
lat nua nhac toi nghi mat luc 9 gio sang mai,create_reminder
nhac toi nghi mat 8 gio toi nay,create_reminder
dat lich nhac toi nghi mat 8 gio toi nay,create_reminder
8 gio toi nay nhac toi nghi mat,create_reminder
bao toi nghi mat 8 gio toi nay,create_reminder
nho nhac toi nghi mat 8 gio toi nay,create_reminder
tao reminder nghi mat 8 gio toi nay,create_reminder
dung quen nhac toi nghi mat 8 gio toi nay,create_reminder
lat nua nhac toi nghi mat 8 gio toi nay,create_reminder
nhac toi nghi mat 30 phut nua,create_reminder
dat lich nhac toi nghi mat 30 phut nua,create_reminder
30 phut nua nhac toi nghi mat,create_reminder
bao toi nghi mat 30 phut nua,create_reminder
nho nhac toi nghi mat 30 phut nua,create_reminder
tao reminder nghi mat 30 phut nua,create_reminder
dung quen nhac toi nghi mat 30 phut nua,create_reminder
lat nua nhac toi nghi mat 30 phut nua,create_reminder
nhac toi nghi mat chieu mai,create_reminder
dat lich nhac toi nghi mat chieu mai,create_reminder
chieu mai nhac toi nghi mat,create_reminder
bao toi nghi mat chieu mai,create_reminder
nho nhac toi nghi mat chieu mai,create_reminder
tao reminder nghi mat chieu mai,create_reminder
dung quen nhac toi nghi mat chieu mai,create_reminder
lat nua nhac toi nghi mat chieu mai,create_reminder
nhac toi nghi mat sang thu hai,create_reminder
dat lich nhac toi nghi mat sang thu hai,create_reminder
sang thu hai nhac toi nghi mat,create_reminder
bao toi nghi mat sang thu hai,create_reminder
nho nhac toi nghi mat sang thu hai,create_reminder
tao reminder nghi mat sang thu hai,create_reminder
dung quen nhac toi nghi mat sang thu hai,create_reminder
lat nua nhac toi nghi mat sang thu hai,create_reminder
nhac toi nghi mat ngay mai luc 7h30,create_reminder
dat lich nhac toi nghi mat ngay mai luc 7h30,create_reminder
ngay mai luc 7h30 nhac toi nghi mat,create_reminder
bao toi nghi mat ngay mai luc 7h30,create_reminder
nho nhac toi nghi mat ngay mai luc 7h30,create_reminder
tao reminder nghi mat ngay mai luc 7h30,create_reminder
dung quen nhac toi nghi mat ngay mai luc 7h30,create_reminder
lat nua nhac toi nghi mat ngay mai luc 7h30,create_reminder
nhac toi nghi mat toi nay,create_reminder
dat lich nhac toi nghi mat toi nay,create_reminder
toi nay nhac toi nghi mat,create_reminder
bao toi nghi mat toi nay,create_reminder
nho nhac toi nghi mat toi nay,create_reminder
tao reminder nghi mat toi nay,create_reminder
dung quen nhac toi nghi mat toi nay,create_reminder
lat nua nhac toi nghi mat toi nay,create_reminder
nhac toi nghi mat 1 tieng nua,create_reminder
dat lich nhac toi nghi mat 1 tieng nua,create_reminder
1 tieng nua nhac toi nghi mat,create_reminder
bao toi nghi mat 1 tieng nua,create_reminder
nho nhac toi nghi mat 1 tieng nua,create_reminder
tao reminder nghi mat 1 tieng nua,create_reminder
dung quen nhac toi nghi mat 1 tieng nua,create_reminder
lat nua nhac toi nghi mat 1 tieng nua,create_reminder
nhac toi nghi mat 15 phut nua,create_reminder
dat lich nhac toi nghi mat 15 phut nua,create_reminder
15 phut nua nhac toi nghi mat,create_reminder
bao toi nghi mat 15 phut nua,create_reminder
nho nhac toi nghi mat 15 phut nua,create_reminder
tao reminder nghi mat 15 phut nua,create_reminder
dung quen nhac toi nghi mat 15 phut nua,create_reminder
lat nua nhac toi nghi mat 15 phut nua,create_reminder
nhac toi nghi mat mai sang,create_reminder
dat lich nhac toi nghi mat mai sang,create_reminder
mai sang nhac toi nghi mat,create_reminder
bao toi nghi mat mai sang,create_reminder
nho nhac toi nghi mat mai sang,create_reminder
tao reminder nghi mat mai sang,create_reminder
dung quen nhac toi nghi mat mai sang,create_reminder
lat nua nhac toi nghi mat mai sang,create_reminder
nhac toi di kham luc 9 gio sang mai,create_reminder
dat lich nhac toi di kham luc 9 gio sang mai,create_reminder
luc 9 gio sang mai nhac toi di kham,create_reminder
bao toi di kham luc 9 gio sang mai,create_reminder
nho nhac toi di kham luc 9 gio sang mai,create_reminder
tao reminder di kham luc 9 gio sang mai,create_reminder
dung quen nhac toi di kham luc 9 gio sang mai,create_reminder
lat nua nhac toi di kham luc 9 gio sang mai,create_reminder
nhac toi di kham 8 gio toi nay,create_reminder
dat lich nhac toi di kham 8 gio toi nay,create_reminder
8 gio toi nay nhac toi di kham,create_reminder
bao toi di kham 8 gio toi nay,create_reminder
nho nhac toi di kham 8 gio toi nay,create_reminder
tao reminder di kham 8 gio toi nay,create_reminder
dung quen nhac toi di kham 8 gio toi nay,create_reminder
lat nua nhac toi di kham 8 gio toi nay,create_reminder
nhac toi di kham 30 phut nua,create_reminder
dat lich nhac toi di kham 30 phut nua,create_reminder
30 phut nua nhac toi di kham,create_reminder
bao toi di kham 30 phut nua,create_reminder
nho nhac toi di kham 30 phut nua,create_reminder
tao reminder di kham 30 phut nua,create_reminder
dung quen nhac toi di kham 30 phut nua,create_reminder
lat nua nhac toi di kham 30 phut nua,create_reminder
nhac toi di kham chieu mai,create_reminder
dat lich nhac toi di kham chieu mai,create_reminder
chieu mai nhac toi di kham,create_reminder
bao toi di kham chieu mai,create_reminder
nho nhac toi di kham chieu mai,create_reminder
tao reminder di kham chieu mai,create_reminder
dung quen nhac toi di kham chieu mai,create_reminder
lat nua nhac toi di kham chieu mai,create_reminder
nhac toi di kham sang thu hai,create_reminder
dat lich nhac toi di kham sang thu hai,create_reminder
sang thu hai nhac toi di kham,create_reminder
bao toi di kham sang thu hai,create_reminder
nho nhac toi di kham sang thu hai,create_reminder
tao reminder di kham sang thu hai,create_reminder
dung quen nhac toi di kham sang thu hai,create_reminder
lat nua nhac toi di kham sang thu hai,create_reminder
nhac toi di kham ngay mai luc 7h30,create_reminder
dat lich nhac toi di kham ngay mai luc 7h30,create_reminder
ngay mai luc 7h30 nhac toi di kham,create_reminder
bao toi di kham ngay mai luc 7h30,create_reminder
nho nhac toi di kham ngay mai luc 7h30,create_reminder
tao reminder di kham ngay mai luc 7h30,create_reminder
dung quen nhac toi di kham ngay mai luc 7h30,create_reminder
lat nua nhac toi di kham ngay mai luc 7h30,create_reminder
nhac toi di kham toi nay,create_reminder
dat lich nhac toi di kham toi nay,create_reminder
toi nay nhac toi di kham,create_reminder
bao toi di kham toi nay,create_reminder
nho nhac toi di kham toi nay,create_reminder
tao reminder di kham toi nay,create_reminder
dung quen nhac toi di kham toi nay,create_reminder
lat nua nhac toi di kham toi nay,create_reminder
nhac toi di kham 1 tieng nua,create_reminder
dat lich nhac toi di kham 1 tieng nua,create_reminder
1 tieng nua nhac toi di kham,create_reminder
bao toi di kham 1 tieng nua,create_reminder
nho nhac toi di kham 1 tieng nua,create_reminder
tao reminder di kham 1 tieng nua,create_reminder
dung quen nhac toi di kham 1 tieng nua,create_reminder
lat nua nhac toi di kham 1 tieng nua,create_reminder
nhac toi di kham 15 phut nua,create_reminder
dat lich nhac toi di kham 15 phut nua,create_reminder
15 phut nua nhac toi di kham,create_reminder
bao toi di kham 15 phut nua,create_reminder
nho nhac toi di kham 15 phut nua,create_reminder
tao reminder di kham 15 phut nua,create_reminder
dung quen nhac toi di kham 15 phut nua,create_reminder
lat nua nhac toi di kham 15 phut nua,create_reminder
nhac toi di kham mai sang,create_reminder
dat lich nhac toi di kham mai sang,create_reminder
mai sang nhac toi di kham,create_reminder
bao toi di kham mai sang,create_reminder
nho nhac toi di kham mai sang,create_reminder
tao reminder di kham mai sang,create_reminder
dung quen nhac toi di kham mai sang,create_reminder
lat nua nhac toi di kham mai sang,create_reminder
xem danh sach nhac viec,list_reminders
liet ke reminder cua toi,list_reminders
hom nay co nhac viec gi khong,list_reminders
cho toi xem cac viec can nhac,list_reminders
xem reminder,list_reminders
danh sach reminder,list_reminders
xem lich nhac,list_reminders
nhung viec nao sap toi,list_reminders
co nhac viec nao khong,list_reminders
toi con lich nhac nao khong,list_reminders
mo danh sach reminder,list_reminders
xem cac nhac viec sap den,list_reminders
con viec nao can nhac khong,list_reminders
lich nhac sap toi la gi,list_reminders
cho xem lich nhac con lai,list_reminders
hoan thanh nhac viec so 1,complete_reminder
danh dau reminder thu hai da xong,complete_reminder
xong reminder so 3,complete_reminder
da lam nhac viec dau tien,complete_reminder
complete reminder 2,complete_reminder
hoan thanh reminder so 1,complete_reminder
danh dau viec nhac nay hoan tat,complete_reminder
xac nhan nhac viec so 2 da xong,complete_reminder
viec nhac dau tien xong roi,complete_reminder
lich nhac nay da xong,complete_reminder
danh dau nhac viec hoan tat,complete_reminder
xac nhan reminder da hoan thanh,complete_reminder
hoan tat reminder nay,complete_reminder
xoa nhac viec so 3,delete_reminder
bo reminder thu nhat,delete_reminder
xoa reminder 2,delete_reminder
huy nhac viec nay,delete_reminder
delete reminder so 1,delete_reminder
xoa nhac viec so 2,delete_reminder
bo lich nhac dau tien,delete_reminder
huy reminder thu ba,delete_reminder
huy lich nhac so 1,delete_reminder
bo cai reminder vua tao,delete_reminder
xoa lich nhac thu ba,delete_reminder
huy reminder vua roi,delete_reminder
bo lich nhac nay,delete_reminder
xoa nhac lich gan nhat,delete_reminder
sua nhac viec so 2 thanh hop luc 10 gio,update_reminder
doi reminder dau tien sang chieu mai,update_reminder
doi nhac viec so 1 sang 9 gio,update_reminder
cap nhat reminder thu hai,update_reminder
sua reminder so 2,update_reminder
doi noi dung nhac viec nay,update_reminder
chuyen lich nhac sang toi nay,update_reminder
doi nhac viec sang ngay mai,update_reminder
doi lich nhac dau tien sang 8 gio toi,update_reminder
doi reminder hop sang chieu mai,update_reminder
cap nhat noi dung nhac viec so 2,update_reminder
nhac lai sau 10 phut,snooze_reminder
hoan reminder nay 15 phut,snooze_reminder
bao lai sau 5 phut,snooze_reminder
snooze reminder 30 phut,snooze_reminder
nhac lai sau 20 phut,snooze_reminder
hoan nhac viec mot tieng,snooze_reminder
de lat nua nhac lai,snooze_reminder
lui reminder nay 10 phut,snooze_reminder
lui nhac viec nay nua tieng,snooze_reminder
de 20 phut nua nhac lai,snooze_reminder
tam hoan reminder 5 phut,snooze_reminder
nhac lai sau nua tieng,snooze_reminder
lui reminder them 15 phut,snooze_reminder
hoan lich nhac mot lat,snooze_reminder
tim google cach nau pho,web_search
tra cuu cach nau pho,web_search
google cach nau pho,web_search
tim kiem cach nau pho,web_search
xem tren mang cach nau pho,web_search
search cach nau pho,web_search
cho toi biet cach nau pho,web_search
tim tren mang cach nau pho,web_search
tra giup toi cach nau pho,web_search
xem thong tin cach nau pho,web_search
tim google thoi tiet hom nay,web_search
tra cuu thoi tiet hom nay,web_search
google thoi tiet hom nay,web_search
tim kiem thoi tiet hom nay,web_search
xem tren mang thoi tiet hom nay,web_search
search thoi tiet hom nay,web_search
cho toi biet thoi tiet hom nay,web_search
tim tren mang thoi tiet hom nay,web_search
tra giup toi thoi tiet hom nay,web_search
xem thong tin thoi tiet hom nay,web_search
tim google gia iphone moi nhat,web_search
tra cuu gia iphone moi nhat,web_search
google gia iphone moi nhat,web_search
tim kiem gia iphone moi nhat,web_search
xem tren mang gia iphone moi nhat,web_search
search gia iphone moi nhat,web_search
cho toi biet gia iphone moi nhat,web_search
tim tren mang gia iphone moi nhat,web_search
tra giup toi gia iphone moi nhat,web_search
xem thong tin gia iphone moi nhat,web_search
tim google tin tuc cong nghe,web_search
tra cuu tin tuc cong nghe,web_search
google tin tuc cong nghe,web_search
tim kiem tin tuc cong nghe,web_search
xem tren mang tin tuc cong nghe,web_search
search tin tuc cong nghe,web_search
cho toi biet tin tuc cong nghe,web_search
tim tren mang tin tuc cong nghe,web_search
tra giup toi tin tuc cong nghe,web_search
xem thong tin tin tuc cong nghe,web_search
tim google python la gi,web_search
tra cuu python la gi,web_search
google python la gi,web_search
tim kiem python la gi,web_search
xem tren mang python la gi,web_search
search python la gi,web_search
cho toi biet python la gi,web_search
tim tren mang python la gi,web_search
tra giup toi python la gi,web_search
xem thong tin python la gi,web_search
tim google huong dan dung excel,web_search
tra cuu huong dan dung excel,web_search
google huong dan dung excel,web_search
tim kiem huong dan dung excel,web_search
xem tren mang huong dan dung excel,web_search
search huong dan dung excel,web_search
cho toi biet huong dan dung excel,web_search
tim tren mang huong dan dung excel,web_search
tra giup toi huong dan dung excel,web_search
xem thong tin huong dan dung excel,web_search
tim google review laptop van phong,web_search
tra cuu review laptop van phong,web_search
google review laptop van phong,web_search
tim kiem review laptop van phong,web_search
xem tren mang review laptop van phong,web_search
search review laptop van phong,web_search
cho toi biet review laptop van phong,web_search
tim tren mang review laptop van phong,web_search
tra giup toi review laptop van phong,web_search
xem thong tin review laptop van phong,web_search
tim google ty gia do la hom nay,web_search
tra cuu ty gia do la hom nay,web_search
google ty gia do la hom nay,web_search
tim kiem ty gia do la hom nay,web_search
xem tren mang ty gia do la hom nay,web_search
search ty gia do la hom nay,web_search
cho toi biet ty gia do la hom nay,web_search
tim tren mang ty gia do la hom nay,web_search
tra giup toi ty gia do la hom nay,web_search
xem thong tin ty gia do la hom nay,web_search
tim google cach sua loi may in,web_search
tra cuu cach sua loi may in,web_search
google cach sua loi may in,web_search
tim kiem cach sua loi may in,web_search
xem tren mang cach sua loi may in,web_search
search cach sua loi may in,web_search
cho toi biet cach sua loi may in,web_search
tim tren mang cach sua loi may in,web_search
tra giup toi cach sua loi may in,web_search
xem thong tin cach sua loi may in,web_search
tim google gia vang hom nay,web_search
tra cuu gia vang hom nay,web_search
google gia vang hom nay,web_search
tim kiem gia vang hom nay,web_search
xem tren mang gia vang hom nay,web_search
search gia vang hom nay,web_search
cho toi biet gia vang hom nay,web_search
tim tren mang gia vang hom nay,web_search
tra giup toi gia vang hom nay,web_search
xem thong tin gia vang hom nay,web_search
tim google thoi tiet sai gon,web_search
tra cuu thoi tiet sai gon,web_search
google thoi tiet sai gon,web_search
tim kiem thoi tiet sai gon,web_search
xem tren mang thoi tiet sai gon,web_search
search thoi tiet sai gon,web_search
